"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RBM20",1.15024605930226e-119,1.55658447779847,0.119,0.057,2.30624334890103e-116,"0","RBM20"
"MMP16",3.40339747550923e-119,1.59246722465337,0.114,0.053,6.82381193839601e-116,"0","MMP16"
"HS6ST2",5.95987861458713e-119,1.6053230609947,0.108,0.049,1.19495566222472e-115,"0","HS6ST2"
"KIAA1549",4.48238285740571e-118,1.69423604506001,0.107,0.049,8.98717762909844e-115,"0","KIAA1549"
"RP11-325B23.2",1.77408712813113e-117,1.62015375243572,0.108,0.049,3.55704469190291e-114,"0","RP11-325B23.2"
"LINC01060",1.95715825283228e-117,1.47242728672869,0.132,0.066,3.92410229692872e-114,"0","LINC01060"
"FMNL2",3.33296429079711e-116,1.33009087642491,0.179,0.105,6.68259340304821e-113,"0","FMNL2"
"LINC00393",4.41621628594191e-116,1.53187728409079,0.113,0.053,8.85451365331352e-113,"0","LINC00393"
"HDAC9",4.53395064589724e-116,0.924182248896835,0.329,0.245,9.09057104502396e-113,"0","HDAC9"
"GARNL3",6.87734489907063e-116,1.58271434762052,0.116,0.056,1.37890765226366e-112,"0","GARNL3"
"RP11-33N16.3",2.30622408932917e-115,1.61025346739924,0.111,0.052,4.62397929910499e-112,"0","RP11-33N16.3"
"TMTC1",9.28556806858142e-115,1.49547740277981,0.141,0.075,1.86175639775057e-111,"0","TMTC1"
"UPP2",1.13642804030383e-114,1.40089530950503,0.14,0.073,2.27853822080917e-111,"0","UPP2"
"SPHKAP",1.88424391574951e-114,1.60655337758608,0.105,0.048,3.77790905107776e-111,"0","SPHKAP"
"RP11-118B18.1",2.91227636318127e-114,1.66062234218841,0.102,0.046,5.83911410817844e-111,"0","RP11-118B18.1"
"CACNA1B",4.58473276268972e-114,1.41402732098405,0.134,0.069,9.19238918919289e-111,"0","CACNA1B"
"KIAA0556",4.94396092540708e-114,1.50722446758247,0.168,0.097,9.91264165544119e-111,"0","KIAA0556"
"VWF",1.06977027267854e-113,1.5710298334604,0.121,0.06,2.14488939672046e-110,"0","VWF"
"CLMP",3.49188392997021e-113,1.53574488106556,0.117,0.057,7.00122727959026e-110,"0","CLMP"
"CACHD1",5.92746536268019e-113,1.55475091695996,0.124,0.062,1.18845680521738e-109,"0","CACHD1"
"OTX2-AS1",1.11928508277719e-112,1.50747815019254,0.123,0.061,2.24416659096827e-109,"0","OTX2-AS1"
"AC074363.1",1.32237311993846e-112,1.60878719927715,0.116,0.056,2.65135810547661e-109,"0","AC074363.1"
"RP11-475O6.1",1.45241865261637e-112,1.53341853958972,0.125,0.063,2.91209939849582e-109,"0","RP11-475O6.1"
"CGNL1",3.79485153121399e-112,1.54181793939458,0.116,0.056,7.60867732008405e-109,"0","CGNL1"
"CPAMD8",8.1420625865287e-112,1.56423103547664,0.118,0.058,1.632483548599e-108,"0","CPAMD8"
"EFNA5",1.01983696241616e-111,1.23875233501185,0.165,0.094,2.0447731096444e-108,"0","EFNA5"
"FLT1",1.44426764626222e-111,1.63511980661121,0.118,0.058,2.89575663075576e-108,"0","FLT1"
"PKHD1",3.24578690107058e-111,1.31523654462908,0.196,0.122,6.50780273664651e-108,"0","PKHD1"
"ZNRF3",2.65468760342779e-110,1.56980614279827,0.116,0.057,5.32264864487273e-107,"0","ZNRF3"
"MYH14",2.98851843421077e-110,1.5686200091017,0.113,0.054,5.9919794605926e-107,"0","MYH14"
"ARHGEF4",4.3605496417597e-110,1.49167674175647,0.134,0.07,8.74290203172821e-107,"0","ARHGEF4"
"GPR39",3.17524956674663e-109,1.48016914861827,0.113,0.055,6.36637538132698e-106,"0","GPR39"
"ANK1",4.93555668706298e-109,1.37679638616334,0.139,0.074,9.89579115756128e-106,"0","ANK1"
"RNLS",5.07317324776286e-109,1.44240124417738,0.137,0.073,1.01717123617645e-105,"0","RNLS"
"WWC1",7.11788148874437e-109,1.44455338845349,0.135,0.071,1.42713523849325e-105,"0","WWC1"
"NWD1",1.41045873436833e-108,1.53153911053997,0.114,0.055,2.8279697624085e-105,"0","NWD1"
"C1orf101",1.54352714071959e-108,1.59839087238019,0.115,0.056,3.09477191714278e-105,"0","C1orf101"
"RP11-384J4.2",1.68030094541451e-108,1.55427778996283,0.107,0.05,3.3690033955561e-105,"0","RP11-384J4.2"
"TRIM2",2.43587958144061e-108,1.5473072379678,0.122,0.061,4.88393856078843e-105,"0","TRIM2"
"STXBP6",3.13477654718834e-108,1.52655360328981,0.119,0.059,6.28522697711262e-105,"0","STXBP6"
"CNTN3",6.02298807403605e-108,1.51653438951703,0.113,0.055,1.20760910884423e-104,"0","CNTN3"
"AGMO",1.22601980180326e-107,1.45952790332365,0.139,0.075,2.45816970261553e-104,"0","AGMO"
"ARHGAP42",1.18959723011417e-106,1.42058607601553,0.156,0.088,2.38514244637891e-103,"0","ARHGAP42"
"MAP7",1.68208275326225e-106,1.52873127408186,0.131,0.069,3.37257592029081e-103,"0","MAP7"
"LINC00271",2.1386036723509e-106,1.57168619711579,0.106,0.05,4.28790036306356e-103,"0","LINC00271"
"RP11-65M17.3",2.34982102692529e-106,1.50955135905002,0.105,0.05,4.7113911589852e-103,"0","RP11-65M17.3"
"TESK2",3.67290208542769e-106,1.45315338932715,0.153,0.086,7.36416868128251e-103,"0","TESK2"
"EBF2",4.41590055500602e-106,1.42440234613491,0.12,0.06,8.85388061278708e-103,"0","EBF2"
"CNTN6",2.94968932192302e-105,1.45765364229108,0.118,0.059,5.91412709045566e-102,"0","CNTN6"
"SULF1",4.45624781851826e-105,1.65100434767764,0.11,0.054,8.93477687612912e-102,"0","SULF1"
"RP11-383H13.1",3.09223588017426e-104,1.49416649154233,0.115,0.058,6.19993293974939e-101,"0","RP11-383H13.1"
"FAM110B",2.73228302594013e-103,1.69559201589765,0.101,0.048,5.47822746700997e-100,"0","FAM110B"
"MEI4",3.91665069661927e-103,1.54034052305138,0.112,0.056,7.85288464672164e-100,"0","MEI4"
"CHN1",1.51283722913585e-102,1.55230497314942,0.107,0.052,3.03323864441738e-99,"0","CHN1"
"RP11-124G5.3",1.64721183691913e-102,1.57684696491812,0.102,0.048,3.30265973302287e-99,"0","RP11-124G5.3"
"RP11-962G15.1",4.32318690840338e-102,1.44640830216737,0.118,0.06,8.66798975134877e-99,"0","RP11-962G15.1"
"AXDND1",5.91163080163927e-102,1.51413018114814,0.126,0.066,1.18528197572867e-98,"0","AXDND1"
"ARHGAP28",8.11022505880692e-102,1.60331467575186,0.101,0.048,1.62610012429079e-98,"0","ARHGAP28"
"TP63",1.11403090967665e-101,1.47605526031851,0.135,0.073,2.23363197390168e-98,"0","TP63"
"LRP2",1.07015982817599e-100,1.13344340487812,0.139,0.076,2.14567045549285e-97,"0","LRP2"
"CTD-2336H13.2",1.2884095442341e-99,1.54246147015658,0.101,0.048,2.58326113618938e-96,"0","CTD-2336H13.2"
"ABCC4",1.9294135509348e-99,1.32354984099302,0.188,0.118,3.86847416962427e-96,"0","ABCC4"
"ADCK1",2.32000228243552e-99,1.53152843500583,0.112,0.056,4.65160457628322e-96,"0","ADCK1"
"RP11-269F21.3",2.74511155305893e-99,1.57816451721382,0.1,0.047,5.50394866388316e-96,"0","RP11-269F21.3"
"SYT14",2.83400550393756e-99,1.55594963415349,0.106,0.052,5.6821810353948e-96,"0","SYT14"
"MATN2",4.90450352501416e-99,1.51794062151505,0.115,0.058,9.8335295676534e-96,"0","MATN2"
"ATP9A",6.06449775991796e-99,1.32752573798646,0.151,0.086,1.21593180086355e-95,"0","ATP9A"
"PDZRN3",1.0390622510363e-98,1.4150637462068,0.121,0.063,2.08331981332778e-95,"0","PDZRN3"
"CTB-57H20.1",1.44625440902023e-98,1.58930284161235,0.106,0.052,2.89974009008557e-95,"0","CTB-57H20.1"
"GFRA1",1.83165859350077e-98,1.50448156411038,0.103,0.05,3.67247547996905e-95,"0","GFRA1"
"IGF2BP3",1.43678310567553e-97,1.47169539079413,0.126,0.068,2.88075012687945e-94,"0","IGF2BP3"
"RP11-13A1.3",1.14704821089157e-96,1.42880402606849,0.118,0.061,2.29983166283761e-93,"0","RP11-13A1.3"
"MYLK",1.29140545702554e-95,1.29977446074975,0.125,0.066,2.5892679413362e-92,"0","MYLK"
"EFR3B",3.530889898728e-95,1.49579826474314,0.103,0.051,7.07943424694964e-92,"0","EFR3B"
"NR6A1",4.49192233555194e-95,1.43117426081541,0.163,0.099,9.00630428278163e-92,"0","NR6A1"
"AC073283.4",7.48319149435574e-95,1.54653935588198,0.102,0.05,1.50037989461833e-91,"0","AC073283.4"
"BANK1",8.17385248793077e-95,0.639450727067609,0.251,0.169,1.63885742383012e-91,"0","BANK1"
"ABTB2",1.4135685185147e-94,1.38964542048309,0.137,0.077,2.83420487962197e-91,"0","ABTB2"
"EBF1",5.50246427159886e-94,1.07877768671194,0.203,0.132,1.10324408645557e-90,"0","EBF1"
"BMPR1A",1.61369173269287e-93,1.45531840037,0.137,0.077,3.23545192404921e-90,"0","BMPR1A"
"OLFM2",5.32341102229482e-92,1.50293301400131,0.108,0.055,1.06734390997011e-88,"0","OLFM2"
"NXPH1",2.51898573625117e-91,1.43077778718413,0.155,0.092,5.05056640118359e-88,"0","NXPH1"
"RP11-405A12.2",5.59532991073384e-91,1.48238510575746,0.117,0.062,1.12186364710213e-87,"0","RP11-405A12.2"
"EDA",9.43906296453061e-91,1.35724252600984,0.145,0.084,1.89253212438839e-87,"0","EDA"
"BRIP1",1.02907928950596e-90,1.54768407721949,0.115,0.061,2.06330397545946e-87,"0","BRIP1"
"RP11-665G4.1",1.38056914391099e-90,1.3680144796011,0.136,0.077,2.76804113354154e-87,"0","RP11-665G4.1"
"DCLK2",7.80893841565042e-89,1.43228896991725,0.103,0.052,1.56569215233791e-85,"0","DCLK2"
"RP11-146I2.1",2.86474334399557e-87,1.54130623645172,0.118,0.064,5.74381040471112e-84,"0","RP11-146I2.1"
"CDH1",1.46463644538205e-86,1.55033586944815,0.105,0.054,2.936596072991e-83,"0","CDH1"
"ENAH",8.22935221017028e-86,1.40953626282718,0.129,0.072,1.64998511813914e-82,"0","ENAH"
"TMEM241",8.56213100948932e-85,1.39774926325888,0.141,0.083,1.71670726740261e-81,"0","TMEM241"
"SPTBN4",3.52477332580816e-81,1.40981728470772,0.114,0.062,7.06717051824537e-78,"0","SPTBN4"
"HSF2BP",4.91763616097123e-80,1.52190076921367,0.107,0.057,9.85986050274731e-77,"0","HSF2BP"
"SVOPL",1.91092147712232e-79,1.42709203463932,0.101,0.053,3.83139756163025e-76,"0","SVOPL"
"SPATS2",1.9976591666178e-77,1.19234079408925,0.174,0.114,4.00530662906869e-74,"0","SPATS2"
"PTPN14",3.96616001681599e-77,1.39708073611719,0.126,0.074,7.95215083371606e-74,"0","PTPN14"
"RBPMS",2.50445280528625e-74,1.32245846263459,0.126,0.074,5.02142787459892e-71,"0","RBPMS"
"RTN1",1.54488855858838e-72,1.33510147282898,0.133,0.081,3.0975015599697e-69,"0","RTN1"
"ADCY9",1.67547650728907e-72,1.21985199145525,0.157,0.101,3.35933039711459e-69,"0","ADCY9"
"SYN2",3.18463833078269e-72,1.49777343108054,0.104,0.058,6.38519985321929e-69,"0","SYN2"
"ITGB5",6.3672282609717e-72,1.34041190635184,0.103,0.056,1.27662926632483e-68,"0","ITGB5"
"POLN",1.33479866068293e-71,1.35964362057071,0.113,0.064,2.67627131466927e-68,"0","POLN"
"FGD6",1.76766575812567e-70,1.46107372276558,0.123,0.073,3.54416984504197e-67,"0","FGD6"
"MERTK",3.89497830290166e-69,1.46715968038444,0.1,0.055,7.80943149731782e-66,"0","MERTK"
"CTC-782O7.1",1.09829950194481e-68,1.26115315798715,0.104,0.058,2.20209050139935e-65,"0","CTC-782O7.1"
"TBC1D8",5.6994561034966e-68,1.26754698789054,0.165,0.111,1.14274094875107e-64,"0","TBC1D8"
"DEPDC5",6.56811366547127e-68,1.28169989714967,0.156,0.103,1.31690678992699e-64,"0","DEPDC5"
"KANK1",1.484590246541e-67,1.15044381250674,0.149,0.095,2.9766034443147e-64,"0","KANK1"
"IGF2BP2",2.06360537008272e-65,1.36294352466445,0.117,0.07,4.13752876701586e-62,"0","IGF2BP2"
"NEDD4",1.08239483883205e-64,1.37598553891903,0.107,0.062,2.17020165185827e-61,"0","NEDD4"
"TBC1D12",4.73956638801532e-64,1.50684613725445,0.106,0.061,9.50283060797071e-61,"0","TBC1D12"
"TSHZ2",1.16826387926017e-63,0.963413832086879,0.167,0.112,2.34236907791664e-60,"0","TSHZ2"
"DENND5B",2.41582720212335e-62,1.19932981194042,0.165,0.112,4.84373354025733e-59,"0","DENND5B"
"C10orf76",3.87440552608951e-62,1.18217116234859,0.192,0.139,7.76818307980946e-59,"0","C10orf76"
"ATP8B4",9.98412225571763e-62,1.15862028180932,0.168,0.116,2.00181651227139e-58,"0","ATP8B4"
"BMP6",2.62250424145916e-57,1.35913772289085,0.102,0.06,5.25812100412561e-54,"0","BMP6"
"PID1",8.15379800198508e-54,1.0253879168731,0.199,0.15,1.63483649939801e-50,"0","PID1"
"TCF4",8.0129311771933e-53,0.955012184297309,0.206,0.156,1.60659270102726e-49,"0","TCF4"
"CMTM8",1.98805633389606e-52,1.27036935667341,0.101,0.061,3.9860529494616e-49,"0","CMTM8"
"WWC2",1.69085819568728e-51,1.20897567689133,0.13,0.086,3.39017068235299e-48,"0","WWC2"
"STON2",2.16856104794695e-51,1.10037000325972,0.1,0.06,4.34796490113363e-48,"0","STON2"
"AKAP12",9.88395698975406e-43,1.11680132204886,0.101,0.065,1.98173337644569e-39,"0","AKAP12"
"FANCA",2.06119151433582e-40,1.27218947377702,0.1,0.065,4.13268898624332e-37,"0","FANCA"
"TEX14",3.54248827610248e-40,1.22070718751065,0.135,0.096,7.10268899358548e-37,"0","TEX14"
"ZNF804A",1.42874750055267e-39,1.0914484190647,0.131,0.093,2.86463873860811e-36,"0","ZNF804A"
"IFNG-AS1",4.44128635868996e-38,1.05482600317579,0.116,0.079,8.90477914917337e-35,"0","IFNG-AS1"
"TCF7L2",3.64970558800575e-35,1.03165746000405,0.152,0.115,7.31765970395154e-32,"0","TCF7L2"
"C6",1.22660421688491e-33,0.419984125941363,0.127,0.089,2.45934145485425e-30,"0","C6"
"KIAA1958",7.54707047232916e-32,1.12720956966806,0.118,0.085,1.513187629702e-28,"0","KIAA1958"
"MRPS22",8.87310638521081e-30,0.748618940700762,0.254,0.224,1.77905783023477e-26,"0","MRPS22"
"NCAM1",1.13200375949284e-24,0.71031363275388,0.177,0.145,2.26966753778314e-21,"0","NCAM1"
"GAS7",6.27396671885903e-24,0.79970907666974,0.219,0.193,1.25793032713124e-20,"0","GAS7"
"MAP3K15",7.04826570757977e-21,1.20159538314115,0.104,0.079,1.41317727436974e-17,"0","MAP3K15"
"PAX5",2.89133360443191e-20,0.657724638841807,0.112,0.085,5.79712387688598e-17,"0","PAX5"
"APP",8.09758361332334e-20,0.886417600087223,0.172,0.148,1.62356551447133e-16,"0","APP"
"SLC8A1",5.5126050486545e-18,0.753848855411192,0.186,0.164,1.10527731225523e-14,"0","SLC8A1"
"MYOF",2.28467347751883e-15,0.989917112872619,0.125,0.105,4.58077032242526e-12,"0","MYOF"
"MELK",5.30722707916689e-11,0.940746765397917,0.123,0.107,1.06409902937296e-07,"0","MELK"
"NOMO1",3.01194791431945e-10,0.319227552181059,0.093,0.122,6.0389555682105e-07,"0","NOMO1"
"PELI2",4.00911423420819e-10,0.222916072318415,0.097,0.126,8.03827403958743e-07,"0","PELI2"
"PLXDC2",1.00638329899744e-09,0.530038067184727,0.231,0.221,2.01779851448986e-06,"0","PLXDC2"
"TPD52",6.30172680375342e-09,0.742643492633883,0.142,0.129,1.26349622415256e-05,"0","TPD52"
"DYSF",5.74919584700095e-08,0.594437035806389,0.136,0.123,0.000115271376732369,"0","DYSF"
"SEC14L1",6.24228724709231e-06,0.389035570805594,0.131,0.161,0.0125157859304201,"0","SEC14L1"
"CDK6",0.000236892842433809,0.258712613041181,0.14,0.165,0.474970149079786,"0","CDK6"
"GNLY",0,2.23062038105476,0.564,0.17,0,"1","GNLY"
"CCL5",0,2.07732470500015,0.536,0.168,0,"1","CCL5"
"PRF1",0,1.90685652596931,0.444,0.156,0,"1","PRF1"
"SYNE2",0,1.543739425245,0.663,0.378,0,"1","SYNE2"
"AHNAK",0,1.04248542162952,0.778,0.546,0,"1","AHNAK"
"FGFBP2",0,2.12051980985997,0.294,0.102,0,"1","FGFBP2"
"GZMH",0,1.99137446354718,0.296,0.11,0,"1","GZMH"
"A2M",0,2.54251218057729,0.25,0.081,0,"1","A2M"
"MT-CO1",0,0.845663288399453,0.846,0.681,0,"1","MT-CO1"
"GZMB",1.63367548827608e-317,1.73182790921711,0.304,0.12,3.27551935399355e-314,"1","GZMB"
"GZMA",8.27837537713042e-302,1.86552487163715,0.296,0.121,1.65981426311465e-298,"1","GZMA"
"CD247",3.62354952294056e-241,1.55174003621454,0.417,0.244,7.26521679349583e-238,"1","CD247"
"RP5-857K21.4",8.83751522400529e-234,0.618063752987127,0.866,0.735,1.77192180241306e-230,"1","RP5-857K21.4"
"CD8A",1.96223676175782e-230,1.84747728955555,0.248,0.103,3.93428470732443e-227,"1","CD8A"
"NKG7",4.13082222637313e-213,1.98291226037463,0.235,0.101,8.28229856387812e-210,"1","NKG7"
"IL2RB",1.62192894385838e-192,2.03530343635661,0.229,0.102,3.25196753243604e-189,"1","IL2RB"
"MT-ND4",2.63571022927922e-178,0.632052876675286,0.786,0.666,5.28459900970483e-175,"1","MT-ND4"
"SPON2",5.08529164865851e-178,1.98808426354048,0.214,0.094,1.01960097555603e-174,"1","SPON2"
"MT-ATP6",1.51174482491796e-172,0.635321178286512,0.758,0.62,3.0310483739605e-169,"1","MT-ATP6"
"PZP",2.26281286513888e-142,2.15868984874079,0.144,0.057,4.53693979460346e-139,"1","PZP"
"GPR56",1.44626239536956e-131,1.97965026085702,0.179,0.083,2.89975610271598e-128,"1","GPR56"
"FCGR3A",2.59222739661683e-130,1.07435128911168,0.269,0.146,5.19741593021674e-127,"1","FCGR3A"
"MT-CO2",3.20346958138152e-117,0.57706400063562,0.696,0.585,6.42295651066995e-114,"1","MT-CO2"
"MT-ND5",2.03612349150531e-108,0.696939643973142,0.611,0.526,4.08242760046814e-105,"1","MT-ND5"
"MT-CYB",1.27879466908771e-90,0.631794700417788,0.618,0.539,2.56398331152086e-87,"1","MT-CYB"
"TRGC2",2.69030270660557e-80,1.87820830229507,0.122,0.057,5.39405692674417e-77,"1","TRGC2"
"SPN",1.51444488793323e-72,1.28062836967877,0.285,0.204,3.03646200030614e-69,"1","SPN"
"RNA28S5",1.67624730767225e-62,0.216901260955384,0.998,0.991,3.36087585188287e-59,"1","RNA28S5"
"KLRB1",4.55097132830659e-62,1.88047194846632,0.11,0.055,9.12469751325472e-59,"1","KLRB1"
"MT-CO3",2.10883466029405e-61,0.445694668097127,0.631,0.55,4.22821349388958e-58,"1","MT-CO3"
"EFHD2",7.06761376236833e-58,1.12111253033214,0.3,0.231,1.41705655935485e-54,"1","EFHD2"
"MT-RNR1",8.2473500895598e-57,0.247259478098663,0.881,0.801,1.65359369295674e-53,"1","MT-RNR1"
"CX3CR1",6.44419723566071e-56,1.44010874267784,0.18,0.115,1.29206154574997e-52,"1","CX3CR1"
"AOAH",5.83925248372005e-55,1.14810227653628,0.31,0.246,1.17077012298587e-51,"1","AOAH"
"LCP1",4.2264899993238e-54,0.454632512304459,0.595,0.517,8.47411244864422e-51,"1","LCP1"
"ZEB2",4.45877887642383e-49,0.899718229087613,0.337,0.273,8.93985164722978e-46,"1","ZEB2"
"TRBC2",1.18929333498631e-47,0.741107190050622,0.34,0.265,2.38453313664756e-44,"1","TRBC2"
"SLAMF7",9.94473149890925e-47,1.33597185593773,0.178,0.118,1.9939186655313e-43,"1","SLAMF7"
"PLEK",9.75575778782259e-43,0.81122788606109,0.327,0.267,1.95602943645843e-39,"1","PLEK"
"GBP5",4.52394357663398e-42,1.32115512136239,0.192,0.135,9.07050687115113e-39,"1","GBP5"
"MT-ND1",9.51105436898325e-42,0.411014417417837,0.607,0.56,1.90696640098114e-38,"1","MT-ND1"
"AE000661.37",3.00667537534976e-34,1.57407575834362,0.101,0.06,6.02838412757626e-31,"1","AE000661.37"
"ITGB2",4.35093674267049e-31,0.420268671694624,0.444,0.385,8.72362816905433e-28,"1","ITGB2"
"IKZF2",2.94263383628293e-23,1.20452640581311,0.118,0.081,5.89998084174727e-20,"1","IKZF2"
"IL32",3.56667860713147e-23,1.10949839758135,0.165,0.125,7.15119060729859e-20,"1","IL32"
"TMED10",4.10169005022615e-21,0.205961764478435,0.092,0.15,8.22388855070344e-18,"1","TMED10"
"TMED9",2.50173347484645e-19,0.277935528564337,0.063,0.109,5.01597561706712e-16,"1","TMED9"
"P4HB",6.06977014744127e-19,0.233656020021253,0.093,0.147,1.21698891456198e-15,"1","P4HB"
"MYO1F",1.07764381625736e-18,0.7829094849011,0.276,0.25,2.160675851596e-15,"1","MYO1F"
"TCP1",2.66941642877058e-18,0.222046578471606,0.06,0.102,5.35217993968501e-15,"1","TCP1"
"DDOST",5.18627158074718e-18,0.277183844921728,0.058,0.1,1.03984745193981e-14,"1","DDOST"
"ID2",7.59199277982046e-18,1.2537062644676,0.17,0.139,1.522194552354e-14,"1","ID2"
"LBR",4.36238413354871e-17,0.231323499241588,0.097,0.151,8.74658018776517e-14,"1","LBR"
"SERBP1",1.02272861859795e-16,0.26822681949038,0.145,0.213,2.05057088028889e-13,"1","SERBP1"
"CD63",1.21278402798965e-16,0.229511985151117,0.099,0.152,2.43163197611925e-13,"1","CD63"
"GADD45B",7.94891671727398e-16,0.228035115028162,0.073,0.116,1.59375780181343e-12,"1","GADD45B"
"TMSB4X",1.02566815882175e-15,0.204140588695408,0.601,0.559,2.05646465843761e-12,"1","TMSB4X"
"H2AFV",7.2927259869867e-15,0.354545769700222,0.099,0.148,1.46219156039083e-11,"1","H2AFV"
"CD3D",1.48798136417742e-14,0.865726353551632,0.191,0.161,2.98340263517573e-11,"1","CD3D"
"TMED2",1.60616575546219e-14,0.361223687525776,0.063,0.101,3.2203623397017e-11,"1","TMED2"
"HSPA9",3.77346777018405e-14,0.27704779379367,0.104,0.154,7.56580287921902e-11,"1","HSPA9"
"VCP",1.44057858244334e-13,0.218052475248408,0.13,0.185,2.8883600577989e-10,"1","VCP"
"SSRP1",6.19572088398814e-13,0.343708051707823,0.069,0.106,1.24224203723962e-09,"1","SSRP1"
"IER2",7.148267894574e-12,0.332512142116904,0.084,0.124,1.43322771286209e-08,"1","IER2"
"NOLC1",7.63672551963662e-12,0.296649344780178,0.081,0.119,1.53116346668714e-08,"1","NOLC1"
"ANP32E",3.69261784895719e-11,0.310757124025271,0.091,0.131,7.40369878715916e-08,"1","ANP32E"
"NOP56",6.3662911488968e-11,0.34358192971953,0.079,0.115,1.27644137535381e-07,"1","NOP56"
"RP11-3P17.4",7.97812094466445e-11,0.260061404561474,0.094,0.133,1.59961324940522e-07,"1","RP11-3P17.4"
"ISG20",9.73795016787815e-10,0.257247990675001,0.098,0.136,1.95245900865957e-06,"1","ISG20"
"FGR",1.72168662869529e-09,0.263188073030604,0.123,0.166,3.45198169053406e-06,"1","FGR"
"HNRNPA2B1",4.96232859420186e-09,0.367920700654714,0.442,0.449,9.94946883137473e-06,"1","HNRNPA2B1"
"CRIP1",2.03722803805115e-08,0.292732953013149,0.101,0.137,4.08464221629255e-05,"1","CRIP1"
"HNRNPD",2.4361835368161e-08,0.364421175871739,0.19,0.252,4.88454799131629e-05,"1","HNRNPD"
"EIF5B",8.28221417187471e-08,0.442076912907743,0.106,0.142,0.000166058394146088,"1","EIF5B"
"HIST1H1D",1.81664088246454e-07,0.311445539832037,0.104,0.138,0.000364236496934141,"1","HIST1H1D"
"GOLGB1",2.9883715401427e-07,0.388245712983048,0.139,0.182,0.00059916849379861,"1","GOLGB1"
"IDH2",2.0569233375667e-06,0.564247661065031,0.075,0.102,0.00412413129182124,"1","IDH2"
"TLN1",3.08300257270228e-06,0.391195553981282,0.359,0.37,0.00618142015826807,"1","TLN1"
"TNFAIP3",5.62219908446506e-06,0.878591163207635,0.196,0.189,0.0112725091643524,"1","TNFAIP3"
"HSPA8",1.06213882175377e-05,0.225545562168332,0.225,0.281,0.021295883376163,"1","HSPA8"
"SP140",1.24200310398827e-05,0.339626478340812,0.105,0.134,0.0249021622349647,"1","SP140"
"NCAM11",1.87274742747084e-05,0.77991572352513,0.161,0.149,0.0375485859207903,"1","NCAM1"
"MAN1A1",0.000110140025782181,0.337495709132893,0.141,0.175,0.220830751693274,"1","MAN1A1"
"B4GALT1",0.000159897348062563,0.469453622002914,0.127,0.158,0.320594182865439,"1","B4GALT1"
"HSP90AA1",0.000280646668856708,0.355903961286354,0.391,0.416,0.5626965710577,"1","HSP90AA1"
"THEMIS",0.000809384241732016,0.789559102897891,0.174,0.169,1,"1","THEMIS"
"GBP4",0.00214343141828703,0.595477903340967,0.095,0.116,1,"1","GBP4"
"ITGA4",0.00651901079456203,0.623666827992317,0.254,0.268,1,"1","ITGA4"
"CD3E",0.00878834128210924,0.798180484428941,0.131,0.127,1,"1","CD3E"
"S100A9",0,1.29333691276027,0.75,0.259,0,"2","S100A9"
"S100A8",0,1.41305113789588,0.716,0.248,0,"2","S100A8"
